"Plot Title: 20036649 Audubon 01"
"#","Date Time, GMT-07:00","High Range, mS/cm (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 uS)","Temp, °C (LGR S/N: 20036649, SEN S/N: 20036649, LBL: Audubon 01 oC)"
1140,03/26/18 10:45:00 AM,5.2528,15.19
1141,03/26/18 11:00:00 AM,5.2887,15.36
1142,03/26/18 11:15:00 AM,5.3360,15.60
1143,03/26/18 11:30:00 AM,5.3856,16.02
1144,03/26/18 11:45:00 AM,5.4013,16.20
1145,03/26/18 12:00:00 PM,5.4390,16.37
1146,03/26/18 12:15:00 PM,5.4740,16.65
1147,03/26/18 12:30:00 PM,5.5126,16.93
1148,03/26/18 12:45:00 PM,5.5478,17.12
1149,03/26/18 01:00:00 PM,5.5751,17.32
1150,03/26/18 01:15:00 PM,5.6170,17.49
1151,03/26/18 01:30:00 PM,5.6336,17.57
1152,03/26/18 01:45:00 PM,5.6887,18.00
1153,03/26/18 02:00:00 PM,5.8341,18.97
1154,03/26/18 02:15:00 PM,5.8069,18.91
1155,03/26/18 02:30:00 PM,5.8106,18.81
1156,03/26/18 02:45:00 PM,5.8150,18.67
1157,03/26/18 03:00:00 PM,5.9337,19.58
1158,03/26/18 03:15:00 PM,5.9396,19.45
1159,03/26/18 03:30:00 PM,5.9834,19.58
1160,03/26/18 03:45:00 PM,6.0692,19.68
1161,03/26/18 04:00:00 PM,6.0132,19.56
1162,03/26/18 04:15:00 PM,6.0214,19.83
1163,03/26/18 04:30:00 PM,6.0206,19.87
1164,03/26/18 04:45:00 PM,5.8878,19.28
1165,03/26/18 05:00:00 PM,5.9581,19.34
1166,03/26/18 05:15:00 PM,5.9961,19.47
1167,03/26/18 05:30:00 PM,5.9797,19.41
1168,03/26/18 05:45:00 PM,6.0206,19.15
1169,03/26/18 06:00:00 PM,5.9894,19.14
1170,03/26/18 06:15:00 PM,6.0274,19.10
1171,03/26/18 06:30:00 PM,6.0266,19.29
1172,03/26/18 06:45:00 PM,6.0288,19.36
1173,03/26/18 07:00:00 PM,6.0475,19.44
1174,03/26/18 07:15:00 PM,6.0640,19.53
1175,03/26/18 07:30:00 PM,6.0139,19.35
1176,03/26/18 07:45:00 PM,5.9916,19.30
1177,03/26/18 08:00:00 PM,5.9916,19.27
1178,03/26/18 08:15:00 PM,6.0177,19.15
1179,03/26/18 08:30:00 PM,5.9908,19.06
1180,03/26/18 08:45:00 PM,5.9886,18.97
1181,03/26/18 09:00:00 PM,5.9752,18.89
1182,03/26/18 09:15:00 PM,5.9700,18.80
1183,03/26/18 09:30:00 PM,5.9797,18.75
1184,03/26/18 09:45:00 PM,5.9886,18.67
1185,03/26/18 10:00:00 PM,6.0206,18.45
1186,03/26/18 10:15:00 PM,6.0722,18.40
1187,03/26/18 10:30:00 PM,6.0827,18.34
1188,03/26/18 10:45:00 PM,6.0177,18.04
1189,03/26/18 11:00:00 PM,5.9107,17.84
1190,03/26/18 11:15:00 PM,5.9115,17.60
1191,03/26/18 11:30:00 PM,5.8650,17.45
1192,03/26/18 11:45:00 PM,5.8429,17.29
1193,03/27/18 12:00:00 AM,5.9700,17.80
1194,03/27/18 12:15:00 AM,5.9715,17.67
1195,03/27/18 12:30:00 AM,5.9411,17.57
1196,03/27/18 12:45:00 AM,5.9270,17.50
1197,03/27/18 01:00:00 AM,5.9218,17.41
1198,03/27/18 01:15:00 AM,5.9122,17.33
1199,03/27/18 01:30:00 AM,5.9093,17.31
1200,03/27/18 01:45:00 AM,5.9048,17.29
1201,03/27/18 02:00:00 AM,5.8901,17.19
1202,03/27/18 02:15:00 AM,5.8775,17.11
1203,03/27/18 02:30:00 AM,5.8672,17.03
1204,03/27/18 02:45:00 AM,5.8547,16.95
1205,03/27/18 03:00:00 AM,5.8503,16.89
1206,03/27/18 03:15:00 AM,5.8341,16.84
1207,03/27/18 03:30:00 AM,5.8304,16.77
1208,03/27/18 03:45:00 AM,5.8209,16.66
1209,03/27/18 04:00:00 AM,5.8069,16.56
1210,03/27/18 04:15:00 AM,5.7959,16.48
1211,03/27/18 04:30:00 AM,5.7952,16.41
1212,03/27/18 04:45:00 AM,5.7886,16.34
1213,03/27/18 05:00:00 AM,5.7535,16.17
1214,03/27/18 05:15:00 AM,5.6843,16.13
1215,03/27/18 05:30:00 AM,5.7477,16.06
1216,03/27/18 05:45:00 AM,5.7543,16.02
1217,03/27/18 06:00:00 AM,5.7477,15.95
1218,03/27/18 06:15:00 AM,5.7491,15.87
1219,03/27/18 06:30:00 AM,5.7353,15.76
1220,03/27/18 06:45:00 AM,5.7251,15.65
1221,03/27/18 07:00:00 AM,5.7134,15.56
1222,03/27/18 07:15:00 AM,5.7105,15.48
1223,03/27/18 07:30:00 AM,5.7163,15.39
1224,03/27/18 07:45:00 AM,5.7353,15.33
1225,03/27/18 08:00:00 AM,5.7404,15.30
1226,03/27/18 08:15:00 AM,5.7857,15.31
1227,03/27/18 08:30:00 AM,5.9315,15.41
1228,03/27/18 08:45:00 AM,6.0199,15.45
1229,03/27/18 09:00:00 AM,6.0184,15.37
1230,03/27/18 09:15:00 AM,5.8650,15.12
1231,03/27/18 09:30:00 AM,5.9841,15.50
1232,03/27/18 09:45:00 AM,6.1662,15.51
1233,03/27/18 10:00:00 AM,6.1904,15.49
1234,03/27/18 10:15:00 AM,5.9789,15.12
1235,03/27/18 10:30:00 AM,5.7630,14.74
1236,03/27/18 10:45:00 AM,5.6778,14.68
1237,03/27/18 11:00:00 AM,5.6076,14.70
1238,03/27/18 11:15:00 AM,5.7258,14.71
1239,03/27/18 11:30:00 AM,5.7061,14.86
1240,03/27/18 11:45:00 AM,5.7018,15.00
1241,03/27/18 12:00:00 PM,5.6952,15.09
1242,03/27/18 12:15:00 PM,5.7989,15.67
1243,03/27/18 12:30:00 PM,6.2548,19.05
1244,03/27/18 12:45:00 PM,6.3211,19.48
1245,03/27/18 01:00:00 PM,6.3043,19.41
1246,03/27/18 01:15:00 PM,6.3502,19.92
1247,03/27/18 01:30:00 PM,6.2533,19.00
1248,03/27/18 01:45:00 PM,6.4710,20.57
1249,03/27/18 02:00:00 PM,6.5845,21.13
1250,03/27/18 02:15:00 PM,6.6378,21.40
1251,03/27/18 02:30:00 PM,6.6731,21.51
1252,03/27/18 02:45:00 PM,6.6652,21.46
1253,03/27/18 03:00:00 PM,6.6841,21.59
1254,03/27/18 03:15:00 PM,6.7291,21.83
1255,03/27/18 03:30:00 PM,6.7806,22.06
1256,03/27/18 03:45:00 PM,6.7283,21.88
1257,03/27/18 04:00:00 PM,6.8267,22.24
1258,03/27/18 04:15:00 PM,6.8164,22.13
1259,03/27/18 04:30:00 PM,6.8036,22.23
1260,03/27/18 04:45:00 PM,6.7790,22.12
1261,03/27/18 05:00:00 PM,6.7433,22.03
1262,03/27/18 05:15:00 PM,6.7782,21.96
1263,03/27/18 05:30:00 PM,6.8028,22.03
1264,03/27/18 05:45:00 PM,6.8076,21.98
1265,03/27/18 06:00:00 PM,6.7933,21.88
1266,03/27/18 06:15:00 PM,6.7830,21.81
1267,03/27/18 06:30:00 PM,6.7830,21.86
1268,03/27/18 06:45:00 PM,6.7568,21.66
1269,03/27/18 07:00:00 PM,6.7782,21.59
1270,03/27/18 07:15:00 PM,6.7726,21.54
1271,03/27/18 07:30:00 PM,6.7838,21.47
1272,03/27/18 07:45:00 PM,6.6833,21.51
1273,03/27/18 08:00:00 PM,6.7600,21.33
1274,03/27/18 08:15:00 PM,6.7315,21.40
1275,03/27/18 08:30:00 PM,6.6991,21.25
1276,03/27/18 08:45:00 PM,6.7133,21.18
1277,03/27/18 09:00:00 PM,6.6912,21.13
1278,03/27/18 09:15:00 PM,6.6975,21.05
1279,03/27/18 09:30:00 PM,6.7007,20.73
1280,03/27/18 09:45:00 PM,6.6881,20.55
1281,03/27/18 10:00:00 PM,6.7015,20.25
1282,03/27/18 10:15:00 PM,6.8427,19.88
1283,03/27/18 10:30:00 PM,6.8187,19.64
1284,03/27/18 10:45:00 PM,6.8858,19.27
1285,03/27/18 11:00:00 PM,6.8658,19.37
1286,03/27/18 11:15:00 PM,6.8794,19.20
1287,03/27/18 11:30:00 PM,6.9123,18.93
1288,03/27/18 11:45:00 PM,6.9179,18.81
1289,03/28/18 12:00:00 AM,6.8020,18.64
1290,03/28/18 12:15:00 AM,6.8291,18.59
1291,03/28/18 12:30:00 AM,6.7520,18.58
1292,03/28/18 12:45:00 AM,6.7608,18.66
1293,03/28/18 01:00:00 AM,6.7758,18.47
1294,03/28/18 01:15:00 AM,6.6715,18.65
1295,03/28/18 01:30:00 AM,6.6605,18.51
1296,03/28/18 01:45:00 AM,6.5783,18.21
1297,03/28/18 02:00:00 AM,6.5417,18.10
1298,03/28/18 02:15:00 AM,6.5082,18.10
1299,03/28/18 02:30:00 AM,6.4904,18.08
1300,03/28/18 02:45:00 AM,6.5176,18.14
1301,03/28/18 03:00:00 AM,6.4904,18.06
1302,03/28/18 03:15:00 AM,6.5152,17.98
1303,03/28/18 03:30:00 AM,6.4927,17.91
1304,03/28/18 03:45:00 AM,6.4912,17.85
1305,03/28/18 04:00:00 AM,6.4741,17.74
1306,03/28/18 04:15:00 AM,6.4525,17.65
1307,03/28/18 04:30:00 AM,6.4896,17.61
1308,03/28/18 04:45:00 AM,6.4556,17.56
1309,03/28/18 05:00:00 AM,6.4602,17.52
1310,03/28/18 05:15:00 AM,6.4772,17.47
1311,03/28/18 05:30:00 AM,6.4982,17.41
1312,03/28/18 05:45:00 AM,6.4943,17.38
1313,03/28/18 06:00:00 AM,6.5370,17.36
1314,03/28/18 06:15:00 AM,6.4997,17.19
1315,03/28/18 06:30:00 AM,6.5393,17.14
1316,03/28/18 06:45:00 AM,6.5315,17.00
1317,03/28/18 07:00:00 AM,6.5020,16.84
1318,03/28/18 07:15:00 AM,6.5020,16.84
1319,03/28/18 07:30:00 AM,6.5822,16.80
1320,03/28/18 07:45:00 AM,6.5137,16.63
1321,03/28/18 08:00:00 AM,6.6213,16.61
1322,03/28/18 08:15:00 AM,7.0470,17.07
1323,03/28/18 08:30:00 AM,7.4218,17.16
1324,03/28/18 08:45:00 AM,6.9380,16.77
1325,03/28/18 09:00:00 AM,8.1404,17.04
1326,03/28/18 09:15:00 AM,8.1829,17.01
1327,03/28/18 09:30:00 AM,8.0074,16.95
1328,03/28/18 09:45:00 AM,7.6933,16.87
1329,03/28/18 10:00:00 AM,7.3868,16.59
1330,03/28/18 10:15:00 AM,7.2499,16.59
1331,03/28/18 10:30:00 AM,7.1251,16.79
1332,03/28/18 10:45:00 AM,6.8132,16.37
1333,03/28/18 11:00:00 AM,6.8179,16.24
1334,03/28/18 11:15:00 AM,6.8738,16.33
1335,03/28/18 11:30:00 AM,6.8858,16.37
1336,03/28/18 11:45:00 AM,7.1202,16.88
1337,03/28/18 12:00:00 PM,7.5378,17.71
1338,03/28/18 12:15:00 PM,7.0106,20.08
1339,03/28/18 12:30:00 PM,7.0430,20.43
1340,03/28/18 12:45:00 PM,7.0665,21.11
1341,03/28/18 01:00:00 PM,7.1056,19.81
1342,03/28/18 01:15:00 PM,7.1775,21.48
1343,03/28/18 01:30:00 PM,7.2161,21.69
1344,03/28/18 01:45:00 PM,7.3186,22.01
1345,03/28/18 02:00:00 PM,7.2540,22.35
1346,03/28/18 02:15:00 PM,7.4210,22.41
1347,03/28/18 02:30:00 PM,7.4856,22.68
1348,03/28/18 02:45:00 PM,7.5378,22.73
1349,03/28/18 03:00:00 PM,7.5937,22.84
1350,03/28/18 03:15:00 PM,7.6047,22.89
1351,03/28/18 03:30:00 PM,7.6038,22.96
1352,03/28/18 03:45:00 PM,7.5649,23.01
1353,03/28/18 04:00:00 PM,7.5903,23.01
1354,03/28/18 04:15:00 PM,7.6098,23.12
1355,03/28/18 04:30:00 PM,7.6481,23.19
1356,03/28/18 04:45:00 PM,7.6608,23.27
1357,03/28/18 05:00:00 PM,7.6438,23.22
1358,03/28/18 05:15:00 PM,7.6370,23.21
1359,03/28/18 05:30:00 PM,7.7112,23.25
1360,03/28/18 05:45:00 PM,7.6762,23.18
1361,03/28/18 06:00:00 PM,7.6421,23.18
1362,03/28/18 06:15:00 PM,7.6166,23.09
1363,03/28/18 06:30:00 PM,7.6455,22.81
1364,03/28/18 06:45:00 PM,7.5471,22.84
1365,03/28/18 07:00:00 PM,7.5725,22.88
1366,03/28/18 07:15:00 PM,7.6225,22.76
1367,03/28/18 07:30:00 PM,7.6013,22.66
1368,03/28/18 07:45:00 PM,7.5911,22.56
1369,03/28/18 08:00:00 PM,7.5699,22.45
1370,03/28/18 08:15:00 PM,7.5835,22.39
1371,03/28/18 08:30:00 PM,7.5471,22.27
1372,03/28/18 08:45:00 PM,7.6847,22.04
1373,03/28/18 09:00:00 PM,7.7095,21.89
1374,03/28/18 09:15:00 PM,7.7232,21.71
1375,03/28/18 09:30:00 PM,7.7989,21.46
1376,03/28/18 09:45:00 PM,8.2881,20.93
1377,03/28/18 10:00:00 PM,8.8713,20.30
1378,03/28/18 10:15:00 PM,9.1151,19.67
1379,03/28/18 10:30:00 PM,9.1009,19.67
1380,03/28/18 10:45:00 PM,9.0611,19.77
1381,03/28/18 11:00:00 PM,9.0583,19.78
1382,03/28/18 11:15:00 PM,9.0469,19.79
1383,03/28/18 11:30:00 PM,8.9574,19.83
1384,03/28/18 11:45:00 PM,8.7098,19.88
1385,03/29/18 12:00:00 AM,8.7366,19.83
1386,03/29/18 12:15:00 AM,8.4348,19.86
1387,03/29/18 12:30:00 AM,8.5210,19.75
1388,03/29/18 12:45:00 AM,8.4248,19.72
1389,03/29/18 01:00:00 AM,8.3878,19.63
1390,03/29/18 01:15:00 AM,8.4538,19.68
1391,03/29/18 01:30:00 AM,8.4384,19.72
1392,03/29/18 01:45:00 AM,8.1678,19.50
1393,03/29/18 02:00:00 AM,8.2016,19.53
1394,03/29/18 02:15:00 AM,8.1758,19.44
1395,03/29/18 02:30:00 AM,7.9393,19.23
1396,03/29/18 02:45:00 AM,7.9724,19.14
1397,03/29/18 03:00:00 AM,8.2283,19.27
1398,03/29/18 03:15:00 AM,8.0962,19.23
1399,03/29/18 03:30:00 AM,8.0249,19.05
1400,03/29/18 03:45:00 AM,8.0539,19.06
1401,03/29/18 04:00:00 AM,7.8914,18.87
1402,03/29/18 04:15:00 AM,7.6106,18.45
1403,03/29/18 04:30:00 AM,8.0750,18.66
1404,03/29/18 04:45:00 AM,8.0706,18.68
1405,03/29/18 05:00:00 AM,7.9158,18.29
1406,03/29/18 05:15:00 AM,7.8325,18.17
1407,03/29/18 05:30:00 AM,7.8178,18.22
1408,03/29/18 05:45:00 AM,7.6813,18.10
1409,03/29/18 06:00:00 AM,7.4990,17.97
1410,03/29/18 06:15:00 AM,7.8351,18.13
1411,03/29/18 06:30:00 AM,7.4780,18.05
1412,03/29/18 06:45:00 AM,8.1306,18.43
1413,03/29/18 07:00:00 AM,8.0285,18.31
1414,03/29/18 07:15:00 AM,8.1607,18.46
1415,03/29/18 07:30:00 AM,8.3132,18.37
1416,03/29/18 07:45:00 AM,7.8793,17.89
1417,03/29/18 08:00:00 AM,7.9532,18.09
1418,03/29/18 08:15:00 AM,8.3221,18.32
1419,03/29/18 08:30:00 AM,8.7043,18.60
1420,03/29/18 08:45:00 AM,8.4095,18.32
1421,03/29/18 09:00:00 AM,10.1707,18.30
1422,03/29/18 09:15:00 AM,12.5716,17.56
1423,03/29/18 09:30:00 AM,13.6905,17.06
1424,03/29/18 09:45:00 AM,13.6525,17.00
1425,03/29/18 10:00:00 AM,13.5175,17.02
1426,03/29/18 10:15:00 AM,12.9668,17.15
1427,03/29/18 10:30:00 AM,12.7466,17.30
1428,03/29/18 10:45:00 AM,12.0183,17.44
1429,03/29/18 11:00:00 AM,12.2107,17.50
1430,03/29/18 11:15:00 AM,12.3018,17.61
1431,03/29/18 11:30:00 AM,13.0351,17.44
1432,03/29/18 11:45:00 AM,13.1841,17.37
1433,03/29/18 12:00:00 PM,13.7107,17.36
1434,03/29/18 12:15:00 PM,13.8955,17.57
1435,03/29/18 12:30:00 PM,12.8156,17.87
1436,03/29/18 12:45:00 PM,12.7949,18.06
1437,03/29/18 01:00:00 PM,13.3856,18.04
1438,03/29/18 01:15:00 PM,12.8720,18.15
1439,03/29/18 01:30:00 PM,13.2507,18.27
1440,03/29/18 01:45:00 PM,13.3280,18.17
1441,03/29/18 02:00:00 PM,12.1557,18.55
1442,03/29/18 02:15:00 PM,11.7306,19.13
1443,03/29/18 02:30:00 PM,11.7174,19.14
1444,03/29/18 02:45:00 PM,12.1512,19.22
1445,03/29/18 03:00:00 PM,10.5573,19.60
1446,03/29/18 03:15:00 PM,10.1545,20.61
1447,03/29/18 03:30:00 PM,10.2918,21.26
1448,03/29/18 03:45:00 PM,9.8860,21.09
1449,03/29/18 04:00:00 PM,8.7616,22.65
1450,03/29/18 04:15:00 PM,8.7959,22.51
1451,03/29/18 04:30:00 PM,8.7885,22.30
1452,03/29/18 04:45:00 PM,8.8024,22.33
1453,03/29/18 05:00:00 PM,8.7449,22.34
1454,03/29/18 05:15:00 PM,8.7338,22.23
1455,03/29/18 05:30:00 PM,8.8666,22.22
1456,03/29/18 05:45:00 PM,9.2295,22.00
1457,03/29/18 06:00:00 PM,9.0630,21.97
1458,03/29/18 06:15:00 PM,8.7301,22.16
1459,03/29/18 06:30:00 PM,8.7542,22.20
1460,03/29/18 06:45:00 PM,9.2764,21.96
1461,03/29/18 07:00:00 PM,9.5484,21.74
1462,03/29/18 07:15:00 PM,9.4084,21.51
1463,03/29/18 07:30:00 PM,9.9310,21.45
1464,03/29/18 07:45:00 PM,9.6513,21.30
1465,03/29/18 08:00:00 PM,10.5449,20.91
1466,03/29/18 08:15:00 PM,9.4404,20.98
1467,03/29/18 08:30:00 PM,9.9140,20.79
1468,03/29/18 08:45:00 PM,10.5771,20.51
1469,03/29/18 09:00:00 PM,11.9460,19.88
1470,03/29/18 09:15:00 PM,12.7604,19.64
1471,03/29/18 09:30:00 PM,13.1736,19.18
1472,03/29/18 09:45:00 PM,14.2796,18.82
1473,03/29/18 10:00:00 PM,14.1141,18.53
1474,03/29/18 10:15:00 PM,14.2094,18.72
1475,03/29/18 10:30:00 PM,13.7535,18.91
1476,03/29/18 10:45:00 PM,13.6039,18.82
1477,03/29/18 11:00:00 PM,13.2390,18.51
1478,03/29/18 11:15:00 PM,12.7351,18.40
1479,03/29/18 11:30:00 PM,12.6767,18.47
1480,03/29/18 11:45:00 PM,12.2388,18.45
1481,03/30/18 12:00:00 AM,12.6538,18.38
1482,03/30/18 12:15:00 AM,12.0986,18.45
1483,03/30/18 12:30:00 AM,12.2939,18.35
1484,03/30/18 12:45:00 AM,12.1244,18.25
1485,03/30/18 01:00:00 AM,12.4477,18.29
1486,03/30/18 01:15:00 AM,12.1512,18.38
1487,03/30/18 01:30:00 AM,12.2017,18.44
1488,03/30/18 01:45:00 AM,11.8806,18.46
1489,03/30/18 02:00:00 AM,12.6332,18.45
1490,03/30/18 02:15:00 AM,11.9838,18.58
1491,03/30/18 02:30:00 AM,12.5477,18.64
1492,03/30/18 02:45:00 AM,12.7260,18.51
1493,03/30/18 03:00:00 AM,12.4817,18.50
1494,03/30/18 03:15:00 AM,12.3515,18.38
1495,03/30/18 03:30:00 AM,12.0830,18.35
1496,03/30/18 03:45:00 AM,11.8640,18.27
1497,03/30/18 04:00:00 AM,12.0741,18.22
1498,03/30/18 04:15:00 AM,11.7449,18.25
1499,03/30/18 04:30:00 AM,11.9116,18.24
1500,03/30/18 04:45:00 AM,12.1333,18.24
1501,03/30/18 05:00:00 AM,11.8441,18.25
1502,03/30/18 05:15:00 AM,12.0640,18.21
1503,03/30/18 05:30:00 AM,12.1468,18.22
1504,03/30/18 05:45:00 AM,12.2838,18.21
1505,03/30/18 06:00:00 AM,11.7911,18.05
1506,03/30/18 06:15:00 AM,12.1009,18.05
1507,03/30/18 06:30:00 AM,11.9272,17.91
1508,03/30/18 06:45:00 AM,11.3697,17.89
1509,03/30/18 07:00:00 AM,11.6932,17.77
1510,03/30/18 07:15:00 AM,11.3254,17.78
1511,03/30/18 07:30:00 AM,12.9078,17.77
1512,03/30/18 07:45:00 AM,11.7427,17.76
1513,03/30/18 08:00:00 AM,11.9128,17.78
1514,03/30/18 08:15:00 AM,11.7933,17.93
1515,03/30/18 08:30:00 AM,11.8618,18.01
1516,03/30/18 08:45:00 AM,11.9316,18.01
1517,03/30/18 09:00:00 AM,12.2500,18.07
1518,03/30/18 09:15:00 AM,12.1703,18.06
1519,03/30/18 09:30:00 AM,12.8386,18.00
1520,03/30/18 09:45:00 AM,12.5477,17.92
1521,03/30/18 10:00:00 AM,16.0650,17.61
1522,03/30/18 10:15:00 AM,18.0582,17.09
1523,03/30/18 10:30:00 AM,19.3841,16.70
1524,03/30/18 10:45:00 AM,18.8826,16.77
1525,03/30/18 11:00:00 AM,18.9609,16.82
1526,03/30/18 11:15:00 AM,19.0914,16.85
1527,03/30/18 11:30:00 AM,18.2025,17.06
1528,03/30/18 11:45:00 AM,17.5773,17.25
1529,03/30/18 12:00:00 PM,17.7906,17.30
1530,03/30/18 12:15:00 PM,18.1384,17.19
1531,03/30/18 12:30:00 PM,18.4737,17.24
1532,03/30/18 12:45:00 PM,18.5592,17.32
1533,03/30/18 01:00:00 PM,18.6490,17.39
1534,03/30/18 01:15:00 PM,17.6080,17.89
1535,03/30/18 01:30:00 PM,18.1030,17.80
1536,03/30/18 01:45:00 PM,17.6014,17.89
1537,03/30/18 02:00:00 PM,17.4971,18.06
1538,03/30/18 02:15:00 PM,18.5592,18.12
1539,03/30/18 02:30:00 PM,18.1017,18.08
1540,03/30/18 02:45:00 PM,17.9457,18.55
1541,03/30/18 03:00:00 PM,18.4448,18.46
1542,03/30/18 03:15:00 PM,15.9285,19.52
1543,03/30/18 03:30:00 PM,15.7887,19.60
1544,03/30/18 03:45:00 PM,13.5388,20.56
1545,03/30/18 04:00:00 PM,13.1421,20.79
1546,03/30/18 04:15:00 PM,11.8485,21.20
1547,03/30/18 04:30:00 PM,11.4596,21.25
1548,03/30/18 04:45:00 PM,11.9094,21.21
1549,03/30/18 05:00:00 PM,10.5107,21.61
1550,03/30/18 05:15:00 PM,11.0043,21.51
1551,03/30/18 05:30:00 PM,11.4195,21.32
1552,03/30/18 05:45:00 PM,15.2876,20.16
1553,03/30/18 06:00:00 PM,15.6646,19.85
1554,03/30/18 06:15:00 PM,13.8632,20.31
1555,03/30/18 06:30:00 PM,15.5145,20.08
1556,03/30/18 06:45:00 PM,18.1452,19.35
1557,03/30/18 07:00:00 PM,20.3745,18.65
1558,03/30/18 07:15:00 PM,18.9679,18.62
1559,03/30/18 07:30:00 PM,18.9959,18.65
1560,03/30/18 07:45:00 PM,18.4558,18.82
1561,03/30/18 08:00:00 PM,18.8603,18.53
1562,03/30/18 08:15:00 PM,19.0071,18.42
1563,03/30/18 08:30:00 PM,18.8407,18.47
1564,03/30/18 08:45:00 PM,18.3583,18.58
1565,03/30/18 09:00:00 PM,18.2243,18.62
1566,03/30/18 09:15:00 PM,18.7128,18.51
1567,03/30/18 09:30:00 PM,18.3899,18.54
1568,03/30/18 09:45:00 PM,18.0175,18.70
1569,03/30/18 10:00:00 PM,18.7684,18.28
1570,03/30/18 10:15:00 PM,19.1646,18.04
1571,03/30/18 10:30:00 PM,18.4009,18.16
1572,03/30/18 10:45:00 PM,18.1806,18.23
1573,03/30/18 11:00:00 PM,18.1017,18.04
1574,03/30/18 11:15:00 PM,17.9647,17.98
1575,03/30/18 11:30:00 PM,18.0609,17.90
1576,03/30/18 11:45:00 PM,19.4881,17.68
1577,03/31/18 12:00:00 AM,19.5811,17.57
1578,03/31/18 12:15:00 AM,17.4106,18.05
1579,03/31/18 12:30:00 AM,17.1905,18.01
1580,03/31/18 12:45:00 AM,17.5612,17.95
1581,03/31/18 01:00:00 AM,18.0419,17.79
1582,03/31/18 01:15:00 AM,18.6989,17.72
1583,03/31/18 01:30:00 AM,18.2899,17.75
1584,03/31/18 01:45:00 AM,18.1493,17.80
1585,03/31/18 02:00:00 AM,18.3077,17.76
1586,03/31/18 02:15:00 AM,19.3202,17.54
1587,03/31/18 02:30:00 AM,18.7642,17.78
1588,03/31/18 02:45:00 AM,18.4325,17.76
1589,03/31/18 03:00:00 AM,18.4297,17.70
1590,03/31/18 03:15:00 AM,18.4971,17.59
1591,03/31/18 03:30:00 AM,18.4187,17.59
1592,03/31/18 03:45:00 AM,17.6603,17.65
1593,03/31/18 04:00:00 AM,17.4292,17.70
1594,03/31/18 04:15:00 AM,17.5052,17.61
1595,03/31/18 04:30:00 AM,17.4185,17.61
1596,03/31/18 04:45:00 AM,17.8040,17.61
1597,03/31/18 05:00:00 AM,17.5332,17.65
1598,03/31/18 05:15:00 AM,17.9593,17.76
1599,03/31/18 05:30:00 AM,17.8620,17.77
1600,03/31/18 05:45:00 AM,18.0284,17.83
1601,03/31/18 06:00:00 AM,17.4532,17.90
1602,03/31/18 06:15:00 AM,17.3003,17.93
1603,03/31/18 06:30:00 AM,17.1944,17.83
1604,03/31/18 06:45:00 AM,17.8539,17.83
1605,03/31/18 07:00:00 AM,18.5399,17.82
1606,03/31/18 07:15:00 AM,18.2093,17.94
1607,03/31/18 07:30:00 AM,18.0908,18.01
1608,03/31/18 07:45:00 AM,18.6698,17.83
1609,03/31/18 08:00:00 AM,18.0474,17.77
1610,03/31/18 08:15:00 AM,18.3858,17.75
1611,03/31/18 08:30:00 AM,18.0786,17.72
1612,03/31/18 08:45:00 AM,18.4064,17.69
1613,03/31/18 09:00:00 AM,18.1670,17.69
1614,03/31/18 09:15:00 AM,18.4861,17.74
1615,03/31/18 09:30:00 AM,18.5302,17.84
1616,03/31/18 09:45:00 AM,18.8952,17.77
1617,03/31/18 10:00:00 AM,17.9079,17.79
1618,03/31/18 10:15:00 AM,17.9133,17.94
1619,03/31/18 10:30:00 AM,17.1614,17.99
1620,03/31/18 10:45:00 AM,17.8296,17.89
1621,03/31/18 11:00:00 AM,17.5052,17.83
1622,03/31/18 11:15:00 AM,16.7442,17.85
1623,03/31/18 11:30:00 AM,16.1661,18.19
1624,03/31/18 11:45:00 AM,16.8225,17.84
1625,03/31/18 12:00:00 PM,16.4197,17.89
1626,03/31/18 12:15:00 PM,16.0343,17.90
1627,03/31/18 12:30:00 PM,15.4932,17.95
1628,03/31/18 12:45:00 PM,12.1255,18.25
1629,03/31/18 01:00:00 PM,13.1177,18.50
1630,03/31/18 01:15:00 PM,14.5754,18.35
1631,03/31/18 01:30:00 PM,14.7078,18.40
1632,03/31/18 01:45:00 PM,14.2820,18.49
1633,03/31/18 02:00:00 PM,15.2339,18.44
1634,03/31/18 02:15:00 PM,13.3597,19.04
1635,03/31/18 02:30:00 PM,13.6655,19.08
1636,03/31/18 02:45:00 PM,14.9222,18.97
1637,03/31/18 03:00:00 PM,14.1901,19.28
1638,03/31/18 03:15:00 PM,11.6461,19.86
1639,03/31/18 03:30:00 PM,11.5554,20.02
1640,03/31/18 03:45:00 PM,11.6461,20.00
1641,03/31/18 04:00:00 PM,11.7900,19.90
1642,03/31/18 04:15:00 PM,11.6384,19.90
1643,03/31/18 04:30:00 PM,12.3628,19.81
1644,03/31/18 04:45:00 PM,11.8497,19.97
1645,03/31/18 05:00:00 PM,11.7834,20.00
1646,03/31/18 05:15:00 PM,11.8640,19.98
1647,03/31/18 05:30:00 PM,11.7064,20.05
1648,03/31/18 05:45:00 PM,11.6297,19.85
1649,03/31/18 06:00:00 PM,11.9383,19.78
1650,03/31/18 06:15:00 PM,11.8320,19.85
1651,03/31/18 06:30:00 PM,12.0272,19.87
1652,03/31/18 06:45:00 PM,12.3221,19.70
