sample_number,date_time,pressure,date_time,pressure,temperature
770,1/20/2018 13:15,762.91,1/20/2018 13:15,927.31,14.613
771,1/20/2018 13:30,762.82,1/20/2018 13:30,927.35,14.709
772,1/20/2018 13:45,762.99,1/20/2018 13:45,927.35,14.709
773,1/20/2018 14:00,762.93,1/20/2018 14:00,927.52,14.517
774,1/20/2018 14:15,763.04,1/20/2018 14:15,927.64,14.517
775,1/20/2018 14:30,762.96,1/20/2018 14:30,927.52,14.517
776,1/20/2018 14:45,763.07,1/20/2018 14:45,927.68,14.613
777,1/20/2018 15:00,763.14,1/20/2018 15:00,927.84,14.709
778,1/20/2018 15:15,763.07,1/20/2018 15:15,927.89,14.517
779,1/20/2018 15:30,763.31,1/20/2018 15:30,928.13,14.517
780,1/20/2018 15:45,763.34,1/20/2018 15:45,928.13,14.517
781,1/20/2018 16:00,763.44,1/20/2018 16:00,928.01,14.517
782,1/20/2018 16:15,763.63,1/20/2018 16:15,928.17,14.613
783,1/20/2018 16:30,763.8,1/20/2018 16:30,928.09,14.709
784,1/20/2018 16:45,763.94,1/20/2018 16:45,928.3,14.613
785,1/20/2018 17:00,763.92,1/20/2018 17:00,928.26,14.517
786,1/20/2018 17:15,764.03,1/20/2018 17:15,928.64,14.517
787,1/20/2018 17:30,764.1,1/20/2018 17:30,928.79,14.613
788,1/20/2018 17:45,764.11,1/20/2018 17:45,928.79,14.613
789,1/20/2018 18:00,764.24,1/20/2018 18:00,928.92,14.613
790,1/20/2018 18:15,764.25,1/20/2018 18:15,929.04,14.613
791,1/20/2018 18:30,764.19,1/20/2018 18:30,929.04,14.613
792,1/20/2018 18:45,764.25,1/20/2018 18:45,928.92,14.613
793,1/20/2018 19:00,764.25,1/20/2018 19:00,929.17,14.613
794,1/20/2018 19:15,764.25,1/20/2018 19:15,929.04,14.613
795,1/20/2018 19:30,764.49,1/20/2018 19:30,929.29,14.613
796,1/20/2018 19:45,764.61,1/20/2018 19:45,929.33,14.709
797,1/20/2018 20:00,764.79,1/20/2018 20:00,929.54,14.613
798,1/20/2018 20:15,764.84,1/20/2018 20:15,929.54,14.613
799,1/20/2018 20:30,765.02,1/20/2018 20:30,929.79,14.613
800,1/20/2018 20:45,765.25,1/20/2018 20:45,929.91,14.613
801,1/20/2018 21:00,765.13,1/20/2018 21:00,929.91,14.613
802,1/20/2018 21:15,765.31,1/20/2018 21:15,930.16,14.613
803,1/20/2018 21:30,765.31,1/20/2018 21:30,930.29,14.613
804,1/20/2018 21:45,765.43,1/20/2018 21:45,930.53,14.613
805,1/20/2018 22:00,765.49,1/20/2018 22:00,930.53,14.613
806,1/20/2018 22:15,765.48,1/20/2018 22:15,930.53,14.613
807,1/20/2018 22:30,765.66,1/20/2018 22:30,930.66,14.613
808,1/20/2018 22:45,765.76,1/20/2018 22:45,930.78,14.613
809,1/20/2018 23:00,765.79,1/20/2018 23:00,930.95,14.709
810,1/20/2018 23:15,765.84,1/20/2018 23:15,930.91,14.613
811,1/20/2018 23:30,765.59,1/20/2018 23:30,930.91,14.613
812,1/20/2018 23:45,765.58,1/20/2018 23:45,930.91,14.613
813,1/21/2018 0:00,765.57,1/21/2018 0:00,930.91,14.613
814,1/21/2018 0:15,765.61,1/21/2018 0:15,930.78,14.613
815,1/21/2018 0:30,765.81,1/21/2018 0:30,930.78,14.613
816,1/21/2018 0:45,765.88,1/21/2018 0:45,930.91,14.613
817,1/21/2018 1:00,765.99,1/21/2018 1:00,931.03,14.613
818,1/21/2018 1:15,766.09,1/21/2018 1:15,931.16,14.613
819,1/21/2018 1:30,766.06,1/21/2018 1:30,931.07,14.709
820,1/21/2018 1:45,766.04,1/21/2018 1:45,931.23,14.804
821,1/21/2018 2:00,765.96,1/21/2018 2:00,931.07,14.709
822,1/21/2018 2:15,766.02,1/21/2018 2:15,931.16,14.613
823,1/21/2018 2:30,765.95,1/21/2018 2:30,931.16,14.613
824,1/21/2018 2:45,765.9,1/21/2018 2:45,931.03,14.613
825,1/21/2018 3:00,765.78,1/21/2018 3:00,930.91,14.613
826,1/21/2018 3:15,765.72,1/21/2018 3:15,930.78,14.613
827,1/21/2018 3:30,765.69,1/21/2018 3:30,930.82,14.709
828,1/21/2018 3:45,765.8,1/21/2018 3:45,930.7,14.709
829,1/21/2018 4:00,765.69,1/21/2018 4:00,930.66,14.613
830,1/21/2018 4:15,765.93,1/21/2018 4:15,930.91,14.613
831,1/21/2018 4:30,765.69,1/21/2018 4:30,930.78,14.613
832,1/21/2018 4:45,765.86,1/21/2018 4:45,930.91,14.613
833,1/21/2018 5:00,765.87,1/21/2018 5:00,930.78,14.613
834,1/21/2018 5:15,766.08,1/21/2018 5:15,931.16,14.613
835,1/21/2018 5:30,766.14,1/21/2018 5:30,931.28,14.613
836,1/21/2018 5:45,766.11,1/21/2018 5:45,931.4,14.613
837,1/21/2018 6:00,766.22,1/21/2018 6:00,931.44,14.709
838,1/21/2018 6:15,766.23,1/21/2018 6:15,931.69,14.709
839,1/21/2018 6:30,766.38,1/21/2018 6:30,931.69,14.709
840,1/21/2018 6:45,766.48,1/21/2018 6:45,931.94,14.709
841,1/21/2018 7:00,766.44,1/21/2018 7:00,931.9,14.613
842,1/21/2018 7:15,766.6,1/21/2018 7:15,932.03,14.613
843,1/21/2018 7:30,766.72,1/21/2018 7:30,932.15,14.613
844,1/21/2018 7:45,767.03,1/21/2018 7:45,932.43,14.709
845,1/21/2018 8:00,767,1/21/2018 8:00,932.43,14.709
846,1/21/2018 8:15,767.34,1/21/2018 8:15,932.69,14.709
847,1/21/2018 8:30,767.64,1/21/2018 8:30,932.81,14.709
848,1/21/2018 8:45,767.91,1/21/2018 8:45,932.93,14.709
849,1/21/2018 9:00,768.37,1/21/2018 9:00,933.18,14.709
850,1/21/2018 9:15,768.76,1/21/2018 9:15,933.55,14.709
851,1/21/2018 9:30,768.96,1/21/2018 9:30,933.64,14.613
852,1/21/2018 9:45,769.32,1/21/2018 9:45,934.01,14.613
853,1/21/2018 10:00,769.33,1/21/2018 10:00,933.89,14.613
854,1/21/2018 10:15,769.44,1/21/2018 10:15,934.01,14.613
855,1/21/2018 10:30,769.61,1/21/2018 10:30,934.13,14.613
856,1/21/2018 10:45,769.61,1/21/2018 10:45,934.05,14.709
857,1/21/2018 11:00,769.6,1/21/2018 11:00,933.8,14.709
858,1/21/2018 11:15,769.41,1/21/2018 11:15,933.55,14.709
859,1/21/2018 11:30,769.17,1/21/2018 11:30,933.55,14.709
860,1/21/2018 11:45,769.05,1/21/2018 11:45,933.43,14.709
861,1/21/2018 12:00,769.05,1/21/2018 12:00,933.3,14.709
862,1/21/2018 12:15,768.87,1/21/2018 12:15,933.3,14.709
863,1/21/2018 12:30,768.52,1/21/2018 12:30,932.93,14.709
864,1/21/2018 12:45,768.3,1/21/2018 12:45,932.69,14.709
865,1/21/2018 13:00,768.21,1/21/2018 13:00,932.56,14.709
866,1/21/2018 13:15,768.18,1/21/2018 13:15,932.43,14.709
867,1/21/2018 13:30,767.87,1/21/2018 13:30,932.18,14.709
868,1/21/2018 13:45,768.03,1/21/2018 13:45,932.31,14.709
869,1/21/2018 14:00,767.91,1/21/2018 14:00,932.31,14.709
870,1/21/2018 14:15,768,1/21/2018 14:15,932.43,14.709
871,1/21/2018 14:30,768.04,1/21/2018 14:30,932.31,14.709
872,1/21/2018 14:45,768.02,1/21/2018 14:45,932.43,14.709
873,1/21/2018 15:00,767.85,1/21/2018 15:00,932.43,14.709
874,1/21/2018 15:15,767.82,1/21/2018 15:15,932.31,14.709
875,1/21/2018 15:30,767.8,1/21/2018 15:30,932.31,14.709
876,1/21/2018 15:45,767.72,1/21/2018 15:45,932.31,14.709
877,1/21/2018 16:00,767.86,1/21/2018 16:00,932.31,14.709
878,1/21/2018 16:15,767.92,1/21/2018 16:15,932.31,14.709
879,1/21/2018 16:30,767.85,1/21/2018 16:30,932.31,14.709
880,1/21/2018 16:45,768.11,1/21/2018 16:45,932.06,14.709
881,1/21/2018 17:00,768.03,1/21/2018 17:00,932.31,14.709
882,1/21/2018 17:15,767.92,1/21/2018 17:15,932.56,14.709
883,1/21/2018 17:30,767.97,1/21/2018 17:30,932.69,14.709
884,1/21/2018 17:45,768.01,1/21/2018 17:45,932.69,14.709
885,1/21/2018 18:00,768.02,1/21/2018 18:00,932.56,14.709
886,1/21/2018 18:15,767.85,1/21/2018 18:15,932.56,14.709
887,1/21/2018 18:30,767.97,1/21/2018 18:30,932.69,14.709
888,1/21/2018 18:45,768.03,1/21/2018 18:45,932.69,14.709
889,1/21/2018 19:00,768.03,1/21/2018 19:00,932.81,14.709
890,1/21/2018 19:15,768.13,1/21/2018 19:15,932.81,14.709
891,1/21/2018 19:30,768.12,1/21/2018 19:30,932.93,14.709
892,1/21/2018 19:45,768,1/21/2018 19:45,932.81,14.709
893,1/21/2018 20:00,768.18,1/21/2018 20:00,932.93,14.709
894,1/21/2018 20:15,768.12,1/21/2018 20:15,932.93,14.709
895,1/21/2018 20:30,767.99,1/21/2018 20:30,933.05,14.709
896,1/21/2018 20:45,768.12,1/21/2018 20:45,932.93,14.709
897,1/21/2018 21:00,768.12,1/21/2018 21:00,932.93,14.709
898,1/21/2018 21:15,768.24,1/21/2018 21:15,933.05,14.709
899,1/21/2018 21:30,768.36,1/21/2018 21:30,933.05,14.709
900,1/21/2018 21:45,768.42,1/21/2018 21:45,933.05,14.709
901,1/21/2018 22:00,768.35,1/21/2018 22:00,933.18,14.709
902,1/21/2018 22:15,768.52,1/21/2018 22:15,933.3,14.709
903,1/21/2018 22:30,768.46,1/21/2018 22:30,933.3,14.709
904,1/21/2018 22:45,768.29,1/21/2018 22:45,933.3,14.709
905,1/21/2018 23:00,768.35,1/21/2018 23:00,933.18,14.709
906,1/21/2018 23:15,768.52,1/21/2018 23:15,933.3,14.709
907,1/21/2018 23:30,768.28,1/21/2018 23:30,933.18,14.709
908,1/21/2018 23:45,768.1,1/21/2018 23:45,933.05,14.709
909,1/22/2018 0:00,768.09,1/22/2018 0:00,933.05,14.709
910,1/22/2018 0:15,768.15,1/22/2018 0:15,933.05,14.709
911,1/22/2018 0:30,767.96,1/22/2018 0:30,932.93,14.709
912,1/22/2018 0:45,767.83,1/22/2018 0:45,932.93,14.709
913,1/22/2018 1:00,767.88,1/22/2018 1:00,932.93,14.709
914,1/22/2018 1:15,767.79,1/22/2018 1:15,932.81,14.709
915,1/22/2018 1:30,767.78,1/22/2018 1:30,932.81,14.709
916,1/22/2018 1:45,767.83,1/22/2018 1:45,932.81,14.709
917,1/22/2018 2:00,767.7,1/22/2018 2:00,932.81,14.709
918,1/22/2018 2:15,767.8,1/22/2018 2:15,932.81,14.709
919,1/22/2018 2:30,767.61,1/22/2018 2:30,932.93,14.709
920,1/22/2018 2:45,767.61,1/22/2018 2:45,932.69,14.709
921,1/22/2018 3:00,767.3,1/22/2018 3:00,932.56,14.709
922,1/22/2018 3:15,767.3,1/22/2018 3:15,932.56,14.709
923,1/22/2018 3:30,767.3,1/22/2018 3:30,932.43,14.709
924,1/22/2018 3:45,767.11,1/22/2018 3:45,932.43,14.709
925,1/22/2018 4:00,767.16,1/22/2018 4:00,932.31,14.709
926,1/22/2018 4:15,767.16,1/22/2018 4:15,932.31,14.709
927,1/22/2018 4:30,767,1/22/2018 4:30,932.18,14.709
928,1/22/2018 4:45,767.18,1/22/2018 4:45,932.18,14.709
929,1/22/2018 5:00,766.96,1/22/2018 5:00,932.06,14.709
930,1/22/2018 5:15,767.15,1/22/2018 5:15,932.18,14.709
931,1/22/2018 5:30,767.01,1/22/2018 5:30,932.18,14.709
932,1/22/2018 5:45,767.13,1/22/2018 5:45,932.31,14.709
933,1/22/2018 6:00,767.34,1/22/2018 6:00,932.31,14.709
934,1/22/2018 6:15,767.3,1/22/2018 6:15,932.31,14.709
935,1/22/2018 6:30,767.26,1/22/2018 6:30,932.06,14.709
936,1/22/2018 6:45,767.36,1/22/2018 6:45,932.18,14.709
937,1/22/2018 7:00,767.43,1/22/2018 7:00,932.18,14.709
938,1/22/2018 7:15,767.41,1/22/2018 7:15,932.18,14.709
939,1/22/2018 7:30,767.54,1/22/2018 7:30,932.06,14.709
940,1/22/2018 7:45,767.43,1/22/2018 7:45,932.06,14.709
941,1/22/2018 8:00,767.5,1/22/2018 8:00,931.94,14.709
942,1/22/2018 8:15,767.55,1/22/2018 8:15,932.18,14.709
943,1/22/2018 8:30,767.79,1/22/2018 8:30,932.06,14.709
944,1/22/2018 8:45,767.85,1/22/2018 8:45,932.31,14.709
945,1/22/2018 9:00,767.97,1/22/2018 9:00,932.31,14.709
946,1/22/2018 9:15,767.72,1/22/2018 9:15,932.31,14.709
947,1/22/2018 9:30,767.94,1/22/2018 9:30,932.31,14.709
948,1/22/2018 9:45,768.06,1/22/2018 9:45,932.43,14.709
949,1/22/2018 10:00,768.24,1/22/2018 10:00,932.6,14.804
950,1/22/2018 10:15,768.06,1/22/2018 10:15,932.43,14.709
951,1/22/2018 10:30,768.06,1/22/2018 10:30,932.56,14.709
952,1/22/2018 10:45,768.11,1/22/2018 10:45,932.43,14.709
953,1/22/2018 11:00,768.04,1/22/2018 11:00,932.06,14.709
954,1/22/2018 11:15,767.97,1/22/2018 11:15,931.82,14.709
955,1/22/2018 11:30,767.85,1/22/2018 11:30,931.69,14.709
956,1/22/2018 11:45,767.6,1/22/2018 11:45,931.61,14.804
957,1/22/2018 12:00,767.51,1/22/2018 12:00,931.73,14.804
958,1/22/2018 12:15,767.25,1/22/2018 12:15,931.61,14.804
959,1/22/2018 12:30,766.87,1/22/2018 12:30,931.35,14.804
960,1/22/2018 12:45,766.72,1/22/2018 12:45,930.98,14.804
961,1/22/2018 13:00,766.6,1/22/2018 13:00,930.7,14.709
962,1/22/2018 13:15,766.3,1/22/2018 13:15,930.44,14.709
963,1/22/2018 13:30,766.17,1/22/2018 13:30,930.44,14.709
964,1/22/2018 13:45,766.23,1/22/2018 13:45,930.32,14.709
965,1/22/2018 14:00,766.2,1/22/2018 14:00,930.32,14.709
966,1/22/2018 14:15,766.23,1/22/2018 14:15,930.32,14.709
967,1/22/2018 14:30,765.91,1/22/2018 14:30,930.23,14.804
968,1/22/2018 14:45,765.9,1/22/2018 14:45,930.23,14.804
969,1/22/2018 15:00,765.86,1/22/2018 15:00,930.23,14.804
970,1/22/2018 15:15,765.86,1/22/2018 15:15,930.11,14.804
971,1/22/2018 15:30,765.57,1/22/2018 15:30,930.11,14.804
972,1/22/2018 15:45,765.69,1/22/2018 15:45,929.83,14.709
973,1/22/2018 16:00,765.72,1/22/2018 16:00,929.7,14.709
974,1/22/2018 16:15,765.66,1/22/2018 16:15,929.7,14.709
975,1/22/2018 16:30,765.77,1/22/2018 16:30,929.62,14.804
976,1/22/2018 16:45,765.72,1/22/2018 16:45,929.74,14.804
977,1/22/2018 17:00,765.69,1/22/2018 17:00,929.87,14.804
978,1/22/2018 17:15,765.79,1/22/2018 17:15,930.11,14.804
979,1/22/2018 17:30,765.79,1/22/2018 17:30,930.11,14.804
980,1/22/2018 17:45,765.84,1/22/2018 17:45,930.2,14.709
981,1/22/2018 18:00,765.76,1/22/2018 18:00,930.44,14.709
982,1/22/2018 18:15,765.79,1/22/2018 18:15,930.44,14.709
983,1/22/2018 18:30,765.97,1/22/2018 18:30,930.44,14.709
984,1/22/2018 18:45,765.99,1/22/2018 18:45,930.44,14.709
985,1/22/2018 19:00,766.08,1/22/2018 19:00,930.49,14.804
986,1/22/2018 19:15,765.93,1/22/2018 19:15,930.49,14.804
987,1/22/2018 19:30,765.87,1/22/2018 19:30,930.49,14.804
988,1/22/2018 19:45,765.81,1/22/2018 19:45,930.36,14.804
989,1/22/2018 20:00,765.58,1/22/2018 20:00,930.36,14.804
990,1/22/2018 20:15,765.72,1/22/2018 20:15,930.36,14.804
991,1/22/2018 20:30,765.55,1/22/2018 20:30,930.11,14.804
992,1/22/2018 20:45,765.37,1/22/2018 20:45,930.08,14.709
993,1/22/2018 21:00,765.49,1/22/2018 21:00,930.2,14.709
994,1/22/2018 21:15,765.36,1/22/2018 21:15,929.95,14.709
995,1/22/2018 21:30,765.52,1/22/2018 21:30,929.99,14.804
996,1/22/2018 21:45,765.52,1/22/2018 21:45,929.99,14.804
997,1/22/2018 22:00,765.4,1/22/2018 22:00,929.99,14.804
998,1/22/2018 22:15,765.53,1/22/2018 22:15,930.11,14.804
999,1/22/2018 22:30,765.31,1/22/2018 22:30,930.11,14.804
1000,1/22/2018 22:45,765.49,1/22/2018 22:45,930.36,14.804
1001,1/22/2018 23:00,765.43,1/22/2018 23:00,930.11,14.804
1002,1/22/2018 23:15,765.25,1/22/2018 23:15,929.99,14.804
1003,1/22/2018 23:30,765.25,1/22/2018 23:30,929.99,14.804
1004,1/22/2018 23:45,765.13,1/22/2018 23:45,929.99,14.804
1005,1/23/2018 0:00,765.2,1/23/2018 0:00,929.87,14.804
1006,1/23/2018 0:15,765.08,1/23/2018 0:15,929.87,14.804
1007,1/23/2018 0:30,765.13,1/23/2018 0:30,929.99,14.804
1008,1/23/2018 0:45,765.07,1/23/2018 0:45,929.87,14.804
1009,1/23/2018 1:00,765,1/23/2018 1:00,929.87,14.804
1010,1/23/2018 1:15,765.06,1/23/2018 1:15,929.87,14.804
1011,1/23/2018 1:30,764.99,1/23/2018 1:30,929.99,14.804
1012,1/23/2018 1:45,764.98,1/23/2018 1:45,929.87,14.804
1013,1/23/2018 2:00,764.74,1/23/2018 2:00,929.87,14.804
1014,1/23/2018 2:15,764.79,1/23/2018 2:15,929.74,14.804
1015,1/23/2018 2:30,764.54,1/23/2018 2:30,929.74,14.804
1016,1/23/2018 2:45,764.65,1/23/2018 2:45,929.74,14.804
1017,1/23/2018 3:00,764.65,1/23/2018 3:00,929.74,14.804
1018,1/23/2018 3:15,764.7,1/23/2018 3:15,929.74,14.804
1019,1/23/2018 3:30,764.64,1/23/2018 3:30,929.49,14.804
1020,1/23/2018 3:45,764.51,1/23/2018 3:45,929.49,14.804
1021,1/23/2018 4:00,764.49,1/23/2018 4:00,929.62,14.804
1022,1/23/2018 4:15,764.37,1/23/2018 4:15,929.37,14.804
1023,1/23/2018 4:30,764.3,1/23/2018 4:30,929.24,14.804
1024,1/23/2018 4:45,764.06,1/23/2018 4:45,929,14.804
1025,1/23/2018 5:00,764,1/23/2018 5:00,929,14.804
1026,1/23/2018 5:15,764.04,1/23/2018 5:15,929.12,14.804
1027,1/23/2018 5:30,764.16,1/23/2018 5:30,929.24,14.804
1028,1/23/2018 5:45,764.15,1/23/2018 5:45,929.24,14.804
1029,1/23/2018 6:00,764.31,1/23/2018 6:00,929.49,14.804
1030,1/23/2018 6:15,764.3,1/23/2018 6:15,929.37,14.804
1031,1/23/2018 6:30,764.54,1/23/2018 6:30,929.49,14.804
1032,1/23/2018 6:45,764.47,1/23/2018 6:45,929.62,14.804
1033,1/23/2018 7:00,764.57,1/23/2018 7:00,929.74,14.804
1034,1/23/2018 7:15,764.55,1/23/2018 7:15,929.62,14.804
1035,1/23/2018 7:30,764.5,1/23/2018 7:30,929.62,14.804
1036,1/23/2018 7:45,764.76,1/23/2018 7:45,929.74,14.804
1037,1/23/2018 8:00,764.89,1/23/2018 8:00,929.87,14.804
1038,1/23/2018 8:15,764.91,1/23/2018 8:15,929.99,14.804
1039,1/23/2018 8:30,765.12,1/23/2018 8:30,929.99,14.804
1040,1/23/2018 8:45,765.28,1/23/2018 8:45,929.99,14.804
1041,1/23/2018 9:00,765.48,1/23/2018 9:00,929.99,14.804
1042,1/23/2018 9:15,765.53,1/23/2018 9:15,930.11,14.804
1043,1/23/2018 9:30,765.9,1/23/2018 9:30,930.36,14.804
1044,1/23/2018 9:45,766.08,1/23/2018 9:45,930.36,14.804
1045,1/23/2018 10:00,766.18,1/23/2018 10:00,930.49,14.804
1046,1/23/2018 10:15,766.28,1/23/2018 10:15,930.49,14.804
1047,1/23/2018 10:30,766.36,1/23/2018 10:30,930.49,14.804
1048,1/23/2018 10:45,766.41,1/23/2018 10:45,930.74,14.804
1049,1/23/2018 11:00,766.37,1/23/2018 11:00,930.36,14.804
1050,1/23/2018 11:15,766.08,1/23/2018 11:15,930.23,14.804
1051,1/23/2018 11:30,766.02,1/23/2018 11:30,930.11,14.804
1052,1/23/2018 11:45,765.89,1/23/2018 11:45,929.99,14.804
1053,1/23/2018 12:00,765.64,1/23/2018 12:00,929.74,14.804
1054,1/23/2018 12:15,765.49,1/23/2018 12:15,929.62,14.804
1055,1/23/2018 12:30,765.32,1/23/2018 12:30,929.49,14.804
1056,1/23/2018 12:45,765.18,1/23/2018 12:45,929.24,14.804
1057,1/23/2018 13:00,765.05,1/23/2018 13:00,929,14.804
1058,1/23/2018 13:15,764.76,1/23/2018 13:15,928.87,14.804
1059,1/23/2018 13:30,764.65,1/23/2018 13:30,928.62,14.804
1060,1/23/2018 13:45,764.55,1/23/2018 13:45,928.62,14.804
1061,1/23/2018 14:00,764.46,1/23/2018 14:00,928.37,14.804
1062,1/23/2018 14:15,764.55,1/23/2018 14:15,928.5,14.804
1063,1/23/2018 14:30,764.43,1/23/2018 14:30,928.37,14.804
1064,1/23/2018 14:45,764.37,1/23/2018 14:45,928.5,14.804
1065,1/23/2018 15:00,764.28,1/23/2018 15:00,928.5,14.804
1066,1/23/2018 15:15,764.27,1/23/2018 15:15,928.5,14.804
1067,1/23/2018 15:30,764.16,1/23/2018 15:30,928.37,14.804
1068,1/23/2018 15:45,764.29,1/23/2018 15:45,928.37,14.804
1069,1/23/2018 16:00,764.32,1/23/2018 16:00,928.37,14.804
1070,1/23/2018 16:15,764.32,1/23/2018 16:15,928.37,14.804
1071,1/23/2018 16:30,764.37,1/23/2018 16:30,928.25,14.804
1072,1/23/2018 16:45,764.27,1/23/2018 16:45,928.29,14.9
1073,1/23/2018 17:00,764.37,1/23/2018 17:00,928.41,14.9
1074,1/23/2018 17:15,764.31,1/23/2018 17:15,928.54,14.9
1075,1/23/2018 17:30,764.31,1/23/2018 17:30,928.62,14.804
1076,1/23/2018 17:45,764.4,1/23/2018 17:45,928.75,14.804
1077,1/23/2018 18:00,764.43,1/23/2018 18:00,928.62,14.804
1078,1/23/2018 18:15,764.5,1/23/2018 18:15,928.87,14.804
1079,1/23/2018 18:30,764.41,1/23/2018 18:30,928.75,14.804
1080,1/23/2018 18:45,764.36,1/23/2018 18:45,928.87,14.804
1081,1/23/2018 19:00,764.36,1/23/2018 19:00,928.75,14.804
1082,1/23/2018 19:15,764.37,1/23/2018 19:15,928.75,14.804
1083,1/23/2018 19:30,764.31,1/23/2018 19:30,928.79,14.9
1084,1/23/2018 19:45,764.25,1/23/2018 19:45,928.75,14.804
1085,1/23/2018 20:00,764.37,1/23/2018 20:00,928.87,14.804
1086,1/23/2018 20:15,764.43,1/23/2018 20:15,928.87,14.804
1087,1/23/2018 20:30,764.55,1/23/2018 20:30,929,14.804
1088,1/23/2018 20:45,764.49,1/23/2018 20:45,929,14.804
1089,1/23/2018 21:00,764.43,1/23/2018 21:00,928.87,14.804
1090,1/23/2018 21:15,764.49,1/23/2018 21:15,929,14.804
1091,1/23/2018 21:30,764.43,1/23/2018 21:30,929,14.804
1092,1/23/2018 21:45,764.54,1/23/2018 21:45,929.03,14.9
1093,1/23/2018 22:00,764.48,1/23/2018 22:00,929.16,14.9
1094,1/23/2018 22:15,764.47,1/23/2018 22:15,929.03,14.9
1095,1/23/2018 22:30,764.47,1/23/2018 22:30,929.16,14.9
1096,1/23/2018 22:45,764.46,1/23/2018 22:45,929.16,14.9
1097,1/23/2018 23:00,764.39,1/23/2018 23:00,929.16,14.9
1098,1/23/2018 23:15,764.39,1/23/2018 23:15,929.16,14.9
1099,1/23/2018 23:30,764.39,1/23/2018 23:30,929.12,14.804
1100,1/23/2018 23:45,764.39,1/23/2018 23:45,929,14.804
1101,1/24/2018 0:00,764.19,1/24/2018 0:00,929,14.804
1102,1/24/2018 0:15,764.13,1/24/2018 0:15,928.87,14.804
1103,1/24/2018 0:30,764.13,1/24/2018 0:30,928.87,14.804
1104,1/24/2018 0:45,763.99,1/24/2018 0:45,928.75,14.804
1105,1/24/2018 1:00,763.93,1/24/2018 1:00,928.66,14.9
1106,1/24/2018 1:15,763.88,1/24/2018 1:15,928.66,14.9
1107,1/24/2018 1:30,763.81,1/24/2018 1:30,928.62,14.804
1108,1/24/2018 1:45,763.93,1/24/2018 1:45,928.62,14.804
1109,1/24/2018 2:00,763.68,1/24/2018 2:00,928.54,14.9
1110,1/24/2018 2:15,763.79,1/24/2018 2:15,928.54,14.9
1111,1/24/2018 2:30,763.54,1/24/2018 2:30,928.41,14.9
1112,1/24/2018 2:45,763.47,1/24/2018 2:45,928.29,14.9
1113,1/24/2018 3:00,763.47,1/24/2018 3:00,928.29,14.9
1114,1/24/2018 3:15,763.41,1/24/2018 3:15,928.04,14.9
1115,1/24/2018 3:30,763.39,1/24/2018 3:30,928.04,14.9
1116,1/24/2018 3:45,763.2,1/24/2018 3:45,928.04,14.9
1117,1/24/2018 4:00,763.19,1/24/2018 4:00,928.04,14.9
1118,1/24/2018 4:15,763.36,1/24/2018 4:15,928,14.804
1119,1/24/2018 4:30,763.29,1/24/2018 4:30,928.04,14.9
1120,1/24/2018 4:45,763.22,1/24/2018 4:45,928,14.804
1121,1/24/2018 5:00,763.27,1/24/2018 5:00,928.16,14.9
1122,1/24/2018 5:15,763.32,1/24/2018 5:15,928.16,14.9
1123,1/24/2018 5:30,763.32,1/24/2018 5:30,928.29,14.9
1124,1/24/2018 5:45,763.37,1/24/2018 5:45,928.29,14.9
1125,1/24/2018 6:00,763.35,1/24/2018 6:00,928.41,14.9
1126,1/24/2018 6:15,763.42,1/24/2018 6:15,928.29,14.9
1127,1/24/2018 6:30,763.53,1/24/2018 6:30,928.29,14.9
1128,1/24/2018 6:45,763.52,1/24/2018 6:45,928.41,14.9
1129,1/24/2018 7:00,763.56,1/24/2018 7:00,928.54,14.9
1130,1/24/2018 7:15,763.62,1/24/2018 7:15,928.5,14.804
1131,1/24/2018 7:30,763.73,1/24/2018 7:30,928.5,14.804
1132,1/24/2018 7:45,763.92,1/24/2018 7:45,928.75,14.804
1133,1/24/2018 8:00,763.82,1/24/2018 8:00,928.66,14.9
1134,1/24/2018 8:15,763.79,1/24/2018 8:15,928.66,14.9
1135,1/24/2018 8:30,764.15,1/24/2018 8:30,928.79,14.9
1136,1/24/2018 8:45,764.31,1/24/2018 8:45,928.91,14.9
1137,1/24/2018 9:00,764.53,1/24/2018 9:00,929.03,14.9
1138,1/24/2018 9:15,764.7,1/24/2018 9:15,929.16,14.9
1139,1/24/2018 9:30,764.96,1/24/2018 9:30,929.03,14.9
1140,1/24/2018 9:45,764.96,1/24/2018 9:45,929.03,14.9
1141,1/24/2018 10:00,765.18,1/24/2018 10:00,929.28,14.9
1142,1/24/2018 10:15,765.15,1/24/2018 10:15,929.16,14.9
1143,1/24/2018 10:30,765,1/24/2018 10:30,929.03,14.9
1144,1/24/2018 10:45,764.79,1/24/2018 10:45,928.75,14.804
1145,1/24/2018 11:00,764.76,1/24/2018 11:00,928.5,14.804
1146,1/24/2018 11:15,764.62,1/24/2018 11:15,928.41,14.9
1147,1/24/2018 11:30,764.45,1/24/2018 11:30,928.29,14.9
1148,1/24/2018 11:45,764.25,1/24/2018 11:45,928.04,14.9
1149,1/24/2018 12:00,764.17,1/24/2018 12:00,928.16,14.9
1150,1/24/2018 12:15,764.05,1/24/2018 12:15,928.16,14.9
1151,1/24/2018 12:30,763.88,1/24/2018 12:30,927.92,14.9
1152,1/24/2018 12:45,763.78,1/24/2018 12:45,927.79,14.9
1153,1/24/2018 13:00,763.44,1/24/2018 13:00,927.54,14.9
